timestamp,resolution,app,isReIntervention,purpose,interventionDuration,timezone,interventionType
1749966623.667948,openedApp,tikTok,False,Bored,1.5,America/Toronto,breathingExercise
1749968244.664418,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1749983653.0907311,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1749984705.365144,openedApp,tikTok,False,Bored,1.5,America/Toronto,breathingExercise
1749986898.2299628,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1749986982.527431,openedApp,tikTok,False,Bored,1.5,America/Toronto,breathingExercise
1749989558.7181911,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1749989663.378717,openedApp,tikTok,False,Bored,1.5,America/Toronto,breathingExercise
1750230464.165973,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750245380.449445,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750246210.589898,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750251850.298163,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750252717.087132,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750254707.971655,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750255869.984099,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750256174.256952,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750256335.412548,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750256341.7156649,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750263503.111788,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750269114.7912369,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750270432.117867,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750271552.6311998,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750274184.664105,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750275301.600528,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750278632.235816,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750280697.653327,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750281405.038491,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750281751.393869,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750283834.406307,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750290479.6428761,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750299215.214386,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750299259.1463928,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750299931.984774,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750300095.0795279,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750300425.877994,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750300599.602845,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750300714.096259,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750304715.763237,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750336356.733626,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750337756.940703,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750340336.764998,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750340828.965909,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750340864.446167,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750340980.2244759,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750341073.006906,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750343148.259519,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750347057.832406,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750353077.5581179,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750354612.319684,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750354765.78023,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750356224.0345402,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750357049.461421,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750357438.704536,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750357652.159597,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750358707.6132212,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750359871.2243109,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750361429.007561,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750362323.444263,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750362636.1460562,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750365837.7983599,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750366300.988171,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750366893.375076,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750367499.264339,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750371661.014302,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750371714.078788,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750376563.3660789,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750378022.66086,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750379114.532958,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750381058.10809,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750382450.11005,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750382478.8196058,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750386770.318573,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750387056.0369449,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750389616.167604,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750390465.6949248,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750393215.64177,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750394156.053304,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750404254.539445,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750406136.705536,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750407622.885123,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750408851.873549,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750409175.309865,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750409476.195825,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750419446.77287,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750419681.4582682,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750420355.359182,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750422409.105064,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750424267.438013,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750426559.065748,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750427592.001512,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750428487.079957,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750428649.7919679,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750428801.534855,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750430024.469451,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750434612.295947,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750436907.500747,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750437225.8857121,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750437638.062367,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750438609.88536,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750440012.77717,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750440050.593895,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750442748.859709,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750443562.502201,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750444952.921684,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750448142.563839,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750448183.373413,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750450585.014509,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750451783.003413,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750452679.248588,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750452802.749814,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750454325.503598,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750456654.7435641,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750457186.973634,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750457628.407415,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750457649.725416,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750459086.381195,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750462813.431819,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750464864.3079782,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750466543.165797,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750468438.6801639,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750470093.0799441,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750470857.39306,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750471727.463993,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750472830.792848,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750472940.403691,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750473166.896995,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750474480.4386458,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750499673.630177,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750506356.903439,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750507536.933624,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750509602.1137729,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750511085.2790198,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750511361.8124871,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750512272.8382301,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750512710.978963,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750514987.146225,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750515853.30097,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750518038.2484732,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750519541.027636,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750519756.459145,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750520052.294845,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750520417.5847359,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750521291.781204,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750523700.867251,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750523825.129735,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750523990.816829,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750524528.575344,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750524883.606598,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750525673.958832,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750525689.2963219,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750525864.589436,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750525897.897334,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750525977.719211,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750526272.905124,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750527796.9149551,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750529314.776022,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750530367.283509,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750533323.273233,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750533484.584799,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750534364.322643,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750534609.934335,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750536190.9735909,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750536440.384372,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750537736.576383,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750537823.7619572,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750538194.6137872,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750539535.7448292,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750540447.383727,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750540567.440431,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750540828.71427,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750541034.767417,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750541678.677799,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750543219.948207,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750544597.428036,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750545523.604991,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750546030.246563,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750546946.402152,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750548025.583249,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750548171.698844,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750548437.2528548,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750548542.878778,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750549352.759859,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750550264.97719,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750550499.0507631,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750550817.941957,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750554354.698539,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750556994.343381,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750557601.632303,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750557857.2085671,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750559491.528123,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750560309.566375,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750561092.6514301,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750562593.519964,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750567053.020035,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750567740.1413178,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750579369.470628,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750583725.5246692,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750587953.5551682,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750598080.763328,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750598249.2599869,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750598399.719643,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750598685.4236379,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750598933.846391,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750600864.3529,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750604333.53016,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750605110.9425611,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750607014.694546,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750607447.2744498,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750609281.380145,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750610053.4216619,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750614133.426618,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750614459.1256518,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750615095.475566,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750615848.401015,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750616065.500571,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750616472.86544,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750617808.067467,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750618105.743205,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750618329.579097,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750618365.927085,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750618884.6471071,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750619989.6366181,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750621442.619855,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750622605.389734,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750623623.697472,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750623669.312346,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750624592.9572601,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750625217.58302,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750630785.7557669,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750632201.019534,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750641572.082777,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750641612.908183,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750649689.384459,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750651397.552959,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750653419.888805,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750663202.3314052,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750677138.3761811,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750677366.179548,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750677956.191184,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750678814.105767,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750681751.313445,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750685247.434838,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750685865.488329,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750688456.725976,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750689541.9915152,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750690204.230932,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750692762.65381,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750693514.3362942,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750693684.415206,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750694951.068783,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750695494.419929,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750696390.235688,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750698741.260916,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750699157.4859672,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750699361.3278332,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750699897.1593761,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750701390.746849,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750703973.695942,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750705050.6681352,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750705790.633214,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750707779.647986,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750708901.4068809,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750709339.244004,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750710026.43953,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750713203.24349,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750714738.180866,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750717316.987718,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750717802.566877,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750720266.557205,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750721217.260215,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750722643.024775,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750723360.979576,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750723621.545731,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750723655.727324,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750723830.122668,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750724544.252767,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750724604.3833342,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750725025.567833,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750725072.78179,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750725378.13058,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750726963.28831,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750727423.712143,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750727838.1798801,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750728374.3531852,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750728554.1452,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750728880.752933,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750729608.9563808,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750731106.640517,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750732554.07238,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750734424.588176,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750735604.233295,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750750357.638246,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750750863.452538,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750760759.231806,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750764629.509366,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750766233.429733,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750766378.488925,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750767035.634814,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750767240.2244802,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750770284.756808,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750770645.040175,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750770749.253557,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750772780.874034,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750774121.226759,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750775016.368248,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750776418.177124,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750778511.34858,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750779726.512636,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750781707.830924,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750781873.613848,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750782217.6678572,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750782283.688827,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750783187.111562,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750783438.465585,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750783783.930702,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750784061.731909,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750785069.192702,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750785180.1689038,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750785376.5906038,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750785434.383362,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750788942.508906,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750789272.937004,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750789433.5979772,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750789673.770753,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750790445.451981,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750791138.5114179,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750791270.4888391,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750791464.429271,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750791661.486637,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750793533.6831698,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750796985.9096,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750797476.516634,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750798212.145063,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750798220.106602,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750799166.015162,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750800531.3219519,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
