timestamp,app,timezone,isReIntervention,resolution,interventionType,interventionDuration,purpose
1751302398.838336,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751302434.477573,instagram,Europe/Berlin,False,closedApp,,,
1751303100.094142,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751303102.6895962,tikTok,Europe/Berlin,False,closedApp,,,
1751303190.848508,tikTok,Europe/Berlin,False,closedApp,,,
1751303203.751498,tikTok,Europe/Berlin,False,closedApp,,,
1751303205.3021898,tikTok,Europe/Berlin,False,closedApp,,,
1751303307.237393,tikTok,Europe/Berlin,False,closedApp,,,
1751304440.243678,tikTok,Europe/Berlin,False,closedApp,,,
1751304504.175277,tikTok,Europe/Berlin,False,closedApp,,,
1751304894.7209868,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751304938.093382,instagram,Europe/Berlin,False,closedApp,,,
1751305026.596774,instagram,Europe/Berlin,False,closedApp,,,
1751306825.682986,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751307243.9090152,tikTok,Europe/Berlin,False,closedApp,,,
1751310263.0698528,tikTok,Europe/Berlin,False,closedApp,,,
1751310438.936582,tikTok,Europe/Berlin,False,closedApp,,,
1751310446.801506,tikTok,Europe/Berlin,False,closedApp,,,
1751311033.8846579,tikTok,Europe/Berlin,False,closedApp,,,
1751311960.791031,tikTok,Europe/Berlin,False,closedApp,,,
1751312162.279197,tikTok,Europe/Berlin,False,closedApp,,,
1751312265.580394,tikTok,Europe/Berlin,False,closedApp,,,
1751313079.37166,tikTok,Europe/Berlin,False,closedApp,,,
1751313124.260878,tikTok,Europe/Berlin,False,closedApp,,,
1751313150.589591,tikTok,Europe/Berlin,False,closedApp,,,
1751313159.279721,tikTok,Europe/Berlin,False,closedApp,,,
1751313468.0393739,tikTok,Europe/Berlin,False,closedApp,,,
1751313489.008923,tikTok,Europe/Berlin,False,closedApp,,,
1751313641.351165,tikTok,Europe/Berlin,False,closedApp,,,
1751313661.93112,tikTok,Europe/Berlin,False,closedApp,,,
1751313849.846339,tikTok,Europe/Berlin,False,closedApp,,,
1751313946.6040869,tikTok,Europe/Berlin,False,closedApp,,,
1751314595.150958,tikTok,Europe/Berlin,False,closedApp,,,
1751314612.959437,tikTok,Europe/Berlin,False,closedApp,,,
1751315004.671002,tikTok,Europe/Berlin,False,closedApp,,,
1751315027.081744,tikTok,Europe/Berlin,False,closedApp,,,
1751315177.263575,tikTok,Europe/Berlin,False,closedApp,,,
1751340109.010226,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751340156.2229462,instagram,Europe/Berlin,False,closedApp,,,
1751342090.5016341,tikTok,Europe/Berlin,False,closedApp,,,
1751342142.8996382,tikTok,Europe/Berlin,False,closedApp,,,
1751342144.8209639,tikTok,Europe/Berlin,False,closedApp,,,
1751342183.897728,tikTok,Europe/Berlin,False,closedApp,,,
1751344692.380899,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751345327.179837,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751345352.73475,instagram,Europe/Berlin,False,closedApp,,,
1751345394.356005,instagram,Europe/Berlin,False,closedApp,,,
1751351683.173458,tikTok,Europe/Berlin,False,closedApp,,,
1751351799.345166,tikTok,Europe/Berlin,False,closedApp,,,
1751351897.555773,tikTok,Europe/Berlin,False,closedApp,,,
1751352393.123707,tikTok,Europe/Berlin,False,closedApp,,,
1751352851.528755,tikTok,Europe/Berlin,False,closedApp,,,
1751352975.042808,tikTok,Europe/Berlin,False,closedApp,,,
1751353009.031682,tikTok,Europe/Berlin,False,closedApp,,,
1751353192.8195438,tikTok,Europe/Berlin,False,closedApp,,,
1751353240.448638,tikTok,Europe/Berlin,False,closedApp,,,
1751353550.813766,tikTok,Europe/Berlin,False,closedApp,,,
1751357835.518415,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751357855.746686,instagram,Europe/Berlin,False,closedApp,,,
1751358087.024446,instagram,Europe/Berlin,False,closedApp,,,
1751358200.0310578,instagram,Europe/Berlin,False,closedApp,,,
1751372500.83834,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751384850.7971559,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751372552.9391642,instagram,Europe/Berlin,False,closedApp,,,
1751384904.491858,instagram,Europe/Berlin,False,closedApp,,,
1751384951.391025,instagram,Europe/Berlin,False,closedApp,,,
1751385135.67184,instagram,Europe/Berlin,False,closedApp,,,
1751385331.374001,instagram,Europe/Berlin,False,closedApp,,,
1751380703.580155,tikTok,Europe/Berlin,False,closedApp,,,
1751380896.51512,tikTok,Europe/Berlin,False,closedApp,,,
1751380985.798993,tikTok,Europe/Berlin,False,closedApp,,,
1751381647.21765,tikTok,Europe/Berlin,False,closedApp,,,
1751381659.74325,tikTok,Europe/Berlin,False,closedApp,,,
1751383342.344589,tikTok,Europe/Berlin,False,closedApp,,,
1751385332.9048939,tikTok,Europe/Berlin,False,closedApp,,,
1751385383.367177,tikTok,Europe/Berlin,False,closedApp,,,
1751385404.283494,tikTok,Europe/Berlin,False,closedApp,,,
1751385432.2577848,tikTok,Europe/Berlin,False,closedApp,,,
1751388032.273881,tikTok,Europe/Berlin,False,closedApp,,,
1751388338.89539,tikTok,Europe/Berlin,False,closedApp,,,
1751391491.09587,tikTok,Europe/Berlin,False,closedApp,,,
1751391494.589268,tikTok,Europe/Berlin,False,closedApp,,,
1751392199.30447,tikTok,Europe/Berlin,False,closedApp,,,
1751392348.735447,tikTok,Europe/Berlin,False,closedApp,,,
1751392362.058466,tikTok,Europe/Berlin,False,closedApp,,,
1751393282.968803,tikTok,Europe/Berlin,False,closedApp,,,
1751393285.8909678,tikTok,Europe/Berlin,False,closedApp,,,
1751393456.306593,tikTok,Europe/Berlin,False,closedApp,,,
1751394387.8083348,tikTok,Europe/Berlin,False,closedApp,,,
1751394542.526723,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751394565.37918,instagram,Europe/Berlin,False,closedApp,,,
1751394777.748524,instagram,Europe/Berlin,False,closedApp,,,
1751395843.605221,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751396720.348226,tikTok,Europe/Berlin,False,closedApp,,,
1751396756.674848,tikTok,Europe/Berlin,False,closedApp,,,
1751396762.918311,tikTok,Europe/Berlin,False,closedApp,,,
1751396796.2819781,tikTok,Europe/Berlin,False,closedApp,,,
1751396830.753051,tikTok,Europe/Berlin,False,closedApp,,,
1751398313.5891151,tikTok,Europe/Berlin,False,closedApp,,,
1751399573.284997,tikTok,Europe/Berlin,False,closedApp,,,
1751401313.0868769,tikTok,Europe/Berlin,False,closedApp,,,
1751401326.984774,tikTok,Europe/Berlin,False,closedApp,,,
1751401756.032289,tikTok,Europe/Berlin,False,closedApp,,,
1751402073.603211,tikTok,Europe/Berlin,False,closedApp,,,
1751402079.018457,tikTok,Europe/Berlin,False,closedApp,,,
1751402165.711431,tikTok,Europe/Berlin,False,closedApp,,,
1751402277.098112,tikTok,Europe/Berlin,False,closedApp,,,
1751402507.218163,tikTok,Europe/Berlin,False,closedApp,,,
1751402537.235362,tikTok,Europe/Berlin,False,closedApp,,,
1751402842.65034,tikTok,Europe/Berlin,False,closedApp,,,
1751434754.669098,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751434772.8149328,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751435070.466696,instagram,Europe/Berlin,False,closedApp,,,
1751435103.2217731,instagram,Europe/Berlin,False,closedApp,,,
1751435210.1033812,instagram,Europe/Berlin,False,closedApp,,,
1751435213.0071368,tikTok,Europe/Berlin,False,closedApp,,,
1751435289.588985,tikTok,Europe/Berlin,False,closedApp,,,
1751436802.853241,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751436805.820687,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751437880.9002,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751437886.343772,tikTok,Europe/Berlin,False,closedApp,,,
1751437909.8166351,tikTok,Europe/Berlin,False,closedApp,,,
1751437937.6583672,tikTok,Europe/Berlin,False,closedApp,,,
1751438001.457067,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751438003.465694,tikTok,Europe/Berlin,False,closedApp,,,
1751438068.7384748,tikTok,Europe/Berlin,False,closedApp,,,
1751438085.974495,tikTok,Europe/Berlin,False,closedApp,,,
1751438157.090246,tikTok,Europe/Berlin,False,closedApp,,,
1751438206.703836,tikTok,Europe/Berlin,False,closedApp,,,
1751438562.15643,tikTok,Europe/Berlin,False,closedApp,,,
1751438588.39396,tikTok,Europe/Berlin,False,closedApp,,,
1751438644.5427442,tikTok,Europe/Berlin,False,closedApp,,,
1751438670.0653229,tikTok,Europe/Berlin,False,closedApp,,,
1751438688.3421469,tikTok,Europe/Berlin,False,closedApp,,,
1751438807.7418752,tikTok,Europe/Berlin,False,closedApp,,,
1751438918.301347,tikTok,Europe/Berlin,False,closedApp,,,
1751438924.361757,tikTok,Europe/Berlin,False,closedApp,,,
1751438951.9372802,tikTok,Europe/Berlin,False,closedApp,,,
1751439014.651371,tikTok,Europe/Berlin,False,closedApp,,,
1751439047.619402,tikTok,Europe/Berlin,False,closedApp,,,
1751439400.715654,tikTok,Europe/Berlin,False,closedApp,,,
1751439890.1598802,tikTok,Europe/Berlin,False,closedApp,,,
1751439936.260322,tikTok,Europe/Berlin,False,closedApp,,,
1751440077.730445,tikTok,Europe/Berlin,False,closedApp,,,
1751440082.085586,tikTok,Europe/Berlin,False,closedApp,,,
1751440131.7133799,tikTok,Europe/Berlin,False,closedApp,,,
1751440173.9130092,tikTok,Europe/Berlin,False,closedApp,,,
1751440195.2731218,tikTok,Europe/Berlin,False,closedApp,,,
1751440304.066541,tikTok,Europe/Berlin,False,closedApp,,,
1751440375.3262382,tikTok,Europe/Berlin,False,closedApp,,,
1751440637.822501,tikTok,Europe/Berlin,False,closedApp,,,
1751441317.376025,tikTok,Europe/Berlin,False,closedApp,,,
1751441381.937971,tikTok,Europe/Berlin,False,closedApp,,,
1751441709.315095,tikTok,Europe/Berlin,False,closedApp,,,
1751441712.784461,tikTok,Europe/Berlin,False,closedApp,,,
1751442081.268583,tikTok,Europe/Berlin,False,closedApp,,,
1751442105.524265,tikTok,Europe/Berlin,False,closedApp,,,
1751442757.09832,tikTok,Europe/Berlin,False,closedApp,,,
1751442771.7731519,tikTok,Europe/Berlin,False,closedApp,,,
1751442798.5288758,tikTok,Europe/Berlin,False,closedApp,,,
1751442801.06207,tikTok,Europe/Berlin,False,closedApp,,,
1751444039.780095,tikTok,Europe/Berlin,False,closedApp,,,
1751444188.049674,tikTok,Europe/Berlin,False,closedApp,,,
1751444224.47258,tikTok,Europe/Berlin,False,closedApp,,,
1751444406.300725,tikTok,Europe/Berlin,False,closedApp,,,
1751444656.9325209,tikTok,Europe/Berlin,False,closedApp,,,
1751444670.098071,tikTok,Europe/Berlin,False,closedApp,,,
1751444918.449697,tikTok,Europe/Berlin,False,closedApp,,,
1751444947.4697561,tikTok,Europe/Berlin,False,closedApp,,,
1751444975.2310429,tikTok,Europe/Berlin,False,closedApp,,,
1751445042.600237,tikTok,Europe/Berlin,False,closedApp,,,
1751445320.989095,tikTok,Europe/Berlin,False,closedApp,,,
1751445362.397311,tikTok,Europe/Berlin,False,closedApp,,,
1751445423.9186091,tikTok,Europe/Berlin,False,closedApp,,,
1751445444.0041409,tikTok,Europe/Berlin,False,closedApp,,,
1751445837.357129,tikTok,Europe/Berlin,False,closedApp,,,
1751446060.358797,tikTok,Europe/Berlin,False,closedApp,,,
1751446701.3980598,tikTok,Europe/Berlin,False,closedApp,,,
1751448472.598075,tikTok,Europe/Berlin,False,closedApp,,,
1751448734.841288,tikTok,Europe/Berlin,False,closedApp,,,
1751448925.618126,tikTok,Europe/Berlin,False,closedApp,,,
1751449006.664153,tikTok,Europe/Berlin,False,closedApp,,,
1751449017.427135,tikTok,Europe/Berlin,False,closedApp,,,
1751450279.8989038,tikTok,Europe/Berlin,False,closedApp,,,
1751450332.0246449,tikTok,Europe/Berlin,False,closedApp,,,
1751450899.4537768,tikTok,Europe/Berlin,False,closedApp,,,
1751450902.055337,tikTok,Europe/Berlin,False,closedApp,,,
1751451184.597966,tikTok,Europe/Berlin,False,closedApp,,,
1751451217.9235358,tikTok,Europe/Berlin,False,closedApp,,,
1751451579.4839602,tikTok,Europe/Berlin,False,closedApp,,,
1751451612.874418,tikTok,Europe/Berlin,False,closedApp,,,
1751452887.472791,tikTok,Europe/Berlin,False,closedApp,,,
1751454308.1755261,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751454324.994151,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751454389.1324859,instagram,Europe/Berlin,False,closedApp,,,
1751454661.567253,instagram,Europe/Berlin,False,closedApp,,,
1751454766.715039,instagram,Europe/Berlin,False,closedApp,,,
1751454952.0110111,instagram,Europe/Berlin,False,closedApp,,,
1751455055.003732,instagram,Europe/Berlin,False,closedApp,,,
1751455056.9372911,tikTok,Europe/Berlin,False,closedApp,,,
1751455440.922799,tikTok,Europe/Berlin,False,closedApp,,,
1751455444.747155,tikTok,Europe/Berlin,False,closedApp,,,
1751456239.044853,tikTok,Europe/Berlin,False,closedApp,,,
1751456266.4407701,tikTok,Europe/Berlin,False,closedApp,,,
1751457082.7347112,tikTok,Europe/Berlin,False,closedApp,,,
1751457096.95011,tikTok,Europe/Berlin,False,closedApp,,,
1751457733.277728,tikTok,Europe/Berlin,False,closedApp,,,
1751457745.80179,tikTok,Europe/Berlin,False,closedApp,,,
1751457787.1379418,tikTok,Europe/Berlin,False,closedApp,,,
1751457805.754631,tikTok,Europe/Berlin,False,closedApp,,,
1751458537.917058,tikTok,Europe/Berlin,False,closedApp,,,
1751458644.644033,tikTok,Europe/Berlin,False,closedApp,,,
1751458873.910213,tikTok,Europe/Berlin,False,closedApp,,,
1751458903.8889608,tikTok,Europe/Berlin,False,closedApp,,,
1751459898.579272,tikTok,Europe/Berlin,False,closedApp,,,
1751459903.511837,tikTok,Europe/Berlin,False,closedApp,,,
1751459970.369775,tikTok,Europe/Berlin,False,closedApp,,,
1751460018.8397698,tikTok,Europe/Berlin,False,closedApp,,,
1751460122.711061,tikTok,Europe/Berlin,False,closedApp,,,
1751460131.301498,tikTok,Europe/Berlin,False,closedApp,,,
1751460150.636275,tikTok,Europe/Berlin,False,closedApp,,,
1751460181.34518,tikTok,Europe/Berlin,False,closedApp,,,
1751460385.742693,tikTok,Europe/Berlin,False,closedApp,,,
1751460388.531124,tikTok,Europe/Berlin,False,closedApp,,,
1751460686.566492,tikTok,Europe/Berlin,False,closedApp,,,
1751460721.794475,tikTok,Europe/Berlin,False,closedApp,,,
1751460767.51137,tikTok,Europe/Berlin,False,closedApp,,,
1751460838.2493958,tikTok,Europe/Berlin,False,closedApp,,,
1751460917.381305,tikTok,Europe/Berlin,False,closedApp,,,
1751460953.467773,tikTok,Europe/Berlin,False,closedApp,,,
1751461191.0422258,tikTok,Europe/Berlin,False,closedApp,,,
1751461192.1464381,tikTok,Europe/Berlin,False,closedApp,,,
1751461206.748127,tikTok,Europe/Berlin,False,closedApp,,,
1751463796.674605,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751463960.653533,instagram,Europe/Berlin,False,closedApp,,,
1751464101.410811,instagram,Europe/Berlin,False,closedApp,,,
1751464297.77894,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751464324.661063,instagram,Europe/Berlin,False,closedApp,,,
1751464973.381902,tikTok,Europe/Berlin,False,closedApp,,,
1751465070.9334989,tikTok,Europe/Berlin,False,closedApp,,,
1751465118.5117102,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751465131.835901,instagram,Europe/Berlin,False,closedApp,,,
1751465208.5498462,instagram,Europe/Berlin,False,closedApp,,,
1751465247.1856241,tikTok,Europe/Berlin,False,closedApp,,,
1751465440.461438,tikTok,Europe/Berlin,False,closedApp,,,
1751465483.6204262,tikTok,Europe/Berlin,False,closedApp,,,
1751465531.201755,tikTok,Europe/Berlin,False,closedApp,,,
1751465565.807255,tikTok,Europe/Berlin,False,closedApp,,,
1751465810.509704,tikTok,Europe/Berlin,False,closedApp,,,
1751466549.260154,tikTok,Europe/Berlin,False,closedApp,,,
1751466649.546046,tikTok,Europe/Berlin,False,closedApp,,,
1751466662.076421,tikTok,Europe/Berlin,False,closedApp,,,
1751466682.5737538,tikTok,Europe/Berlin,False,closedApp,,,
1751466685.1750588,tikTok,Europe/Berlin,False,closedApp,,,
1751466900.526417,tikTok,Europe/Berlin,False,closedApp,,,
1751466905.621818,tikTok,Europe/Berlin,False,closedApp,,,
1751467245.7608008,tikTok,Europe/Berlin,False,closedApp,,,
1751467323.571814,tikTok,Europe/Berlin,False,closedApp,,,
1751467394.751956,tikTok,Europe/Berlin,False,closedApp,,,
1751467407.318357,tikTok,Europe/Berlin,False,closedApp,,,
1751467457.8976688,tikTok,Europe/Berlin,False,closedApp,,,
1751467479.652076,tikTok,Europe/Berlin,False,closedApp,,,
1751467724.866531,tikTok,Europe/Berlin,False,closedApp,,,
1751467728.6569061,tikTok,Europe/Berlin,False,closedApp,,,
1751468474.530311,tikTok,Europe/Berlin,False,closedApp,,,
1751468504.923077,tikTok,Europe/Berlin,False,closedApp,,,
1751468582.700901,tikTok,Europe/Berlin,False,closedApp,,,
1751468867.831625,tikTok,Europe/Berlin,False,closedApp,,,
1751468908.9814482,tikTok,Europe/Berlin,False,closedApp,,,
1751468944.6690269,tikTok,Europe/Berlin,False,closedApp,,,
1751468971.155792,tikTok,Europe/Berlin,False,closedApp,,,
1751469012.95994,tikTok,Europe/Berlin,False,closedApp,,,
1751469048.098153,tikTok,Europe/Berlin,False,closedApp,,,
1751469057.2287369,tikTok,Europe/Berlin,False,closedApp,,,
1751469106.798884,tikTok,Europe/Berlin,False,closedApp,,,
1751469291.041667,tikTok,Europe/Berlin,False,closedApp,,,
1751469386.9515882,tikTok,Europe/Berlin,False,closedApp,,,
1751469440.6682448,tikTok,Europe/Berlin,False,closedApp,,,
1751469520.519484,tikTok,Europe/Berlin,False,closedApp,,,
1751469540.933298,tikTok,Europe/Berlin,False,closedApp,,,
1751469986.66063,tikTok,Europe/Berlin,False,closedApp,,,
1751470543.6133971,tikTok,Europe/Berlin,False,closedApp,,,
1751470662.427732,tikTok,Europe/Berlin,False,closedApp,,,
1751471173.5701609,tikTok,Europe/Berlin,False,closedApp,,,
1751471235.25805,tikTok,Europe/Berlin,False,closedApp,,,
1751471297.591284,tikTok,Europe/Berlin,False,closedApp,,,
1751471393.685534,tikTok,Europe/Berlin,False,closedApp,,,
1751471470.313023,tikTok,Europe/Berlin,False,closedApp,,,
1751471619.351602,tikTok,Europe/Berlin,False,closedApp,,,
1751471827.254044,tikTok,Europe/Berlin,False,closedApp,,,
1751471932.0719,tikTok,Europe/Berlin,False,closedApp,,,
1751474112.309277,tikTok,Europe/Berlin,False,closedApp,,,
1751474195.9402099,tikTok,Europe/Berlin,False,closedApp,,,
1751474209.962703,tikTok,Europe/Berlin,False,closedApp,,,
1751474227.156635,tikTok,Europe/Berlin,False,closedApp,,,
1751474461.05938,tikTok,Europe/Berlin,False,closedApp,,,
1751474483.894483,tikTok,Europe/Berlin,False,closedApp,,,
1751474580.421517,tikTok,Europe/Berlin,False,closedApp,,,
1751474683.450094,tikTok,Europe/Berlin,False,closedApp,,,
1751474689.163562,tikTok,Europe/Berlin,False,closedApp,,,
1751474712.477017,tikTok,Europe/Berlin,False,closedApp,,,
1751474731.930418,tikTok,Europe/Berlin,False,closedApp,,,
1751475461.335552,tikTok,Europe/Berlin,False,closedApp,,,
1751475997.678844,tikTok,Europe/Berlin,False,closedApp,,,
1751476027.355678,tikTok,Europe/Berlin,False,closedApp,,,
1751476117.905151,tikTok,Europe/Berlin,False,closedApp,,,
1751476139.0854712,tikTok,Europe/Berlin,False,closedApp,,,
1751476160.956373,tikTok,Europe/Berlin,False,closedApp,,,
1751476187.5510411,tikTok,Europe/Berlin,False,closedApp,,,
1751476422.5338368,tikTok,Europe/Berlin,False,closedApp,,,
1751476552.9247231,tikTok,Europe/Berlin,False,closedApp,,,
1751476578.458417,tikTok,Europe/Berlin,False,closedApp,,,
1751476899.770417,tikTok,Europe/Berlin,False,closedApp,,,
1751476984.0012522,tikTok,Europe/Berlin,False,closedApp,,,
1751477198.411016,tikTok,Europe/Berlin,False,closedApp,,,
1751477215.692213,tikTok,Europe/Berlin,False,closedApp,,,
1751477729.043498,tikTok,Europe/Berlin,False,closedApp,,,
1751477998.2807631,tikTok,Europe/Berlin,False,closedApp,,,
1751478939.914396,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751478975.097599,instagram,Europe/Berlin,False,closedApp,,,
1751479552.468409,tikTok,Europe/Berlin,False,closedApp,,,
1751479572.672769,tikTok,Europe/Berlin,False,closedApp,,,
1751480073.56639,tikTok,Europe/Berlin,False,closedApp,,,
1751480999.107089,tikTok,Europe/Berlin,False,closedApp,,,
1751481230.933996,tikTok,Europe/Berlin,False,closedApp,,,
1751481418.552336,tikTok,Europe/Berlin,False,closedApp,,,
1751481506.317523,tikTok,Europe/Berlin,False,closedApp,,,
1751481568.019479,tikTok,Europe/Berlin,False,closedApp,,,
1751481698.0492082,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751481890.421998,instagram,Europe/Berlin,False,closedApp,,,
1751481890.446548,tikTok,Europe/Berlin,False,closedApp,,,
1751482061.544849,tikTok,Europe/Berlin,False,closedApp,,,
1751482098.750555,tikTok,Europe/Berlin,False,closedApp,,,
1751482787.035274,tikTok,Europe/Berlin,False,closedApp,,,
1751482898.7156029,tikTok,Europe/Berlin,False,closedApp,,,
1751483198.443363,tikTok,Europe/Berlin,False,closedApp,,,
1751483264.278271,tikTok,Europe/Berlin,False,closedApp,,,
1751483301.255189,tikTok,Europe/Berlin,False,closedApp,,,
1751483325.381339,tikTok,Europe/Berlin,False,closedApp,,,
1751483811.4449859,tikTok,Europe/Berlin,False,closedApp,,,
1751483846.375926,tikTok,Europe/Berlin,False,closedApp,,,
1751483960.355087,tikTok,Europe/Berlin,False,closedApp,,,
1751484028.274541,tikTok,Europe/Berlin,False,closedApp,,,
1751484236.776578,tikTok,Europe/Berlin,False,closedApp,,,
1751484251.481751,instagram,Europe/Berlin,False,dismissedAppOpening,breathingExercise,6.0,
1751484576.121834,tikTok,Europe/Berlin,False,closedApp,,,
1751484962.11989,tikTok,Europe/Berlin,False,closedApp,,,
1751485454.432061,tikTok,Europe/Berlin,False,closedApp,,,
1751485514.766341,tikTok,Europe/Berlin,False,closedApp,,,
1751485956.8753061,tikTok,Europe/Berlin,False,closedApp,,,
1751486044.7721,tikTok,Europe/Berlin,False,closedApp,,,
1751486047.85569,tikTok,Europe/Berlin,False,closedApp,,,
1751486647.650618,tikTok,Europe/Berlin,False,closedApp,,,
1751486649.719295,tikTok,Europe/Berlin,False,closedApp,,,
1751486725.9422321,tikTok,Europe/Berlin,False,closedApp,,,
1751486728.5988,tikTok,Europe/Berlin,False,closedApp,,,
1751486731.639491,tikTok,Europe/Berlin,False,closedApp,,,
1751487124.9839349,tikTok,Europe/Berlin,False,closedApp,,,
1751487160.092332,tikTok,Europe/Berlin,False,closedApp,,,
1751487342.530699,tikTok,Europe/Berlin,False,closedApp,,,
1751487359.236892,tikTok,Europe/Berlin,False,closedApp,,,
1751487366.258782,tikTok,Europe/Berlin,False,closedApp,,,
1751488076.075437,tikTok,Europe/Berlin,False,closedApp,,,
1751488084.397136,tikTok,Europe/Berlin,False,closedApp,,,
1751489982.2224832,tikTok,Europe/Berlin,False,closedApp,,,
1751489994.5318189,tikTok,Europe/Berlin,False,closedApp,,,
1751490013.479608,tikTok,Europe/Berlin,False,closedApp,,,
1751490682.312398,tikTok,Europe/Berlin,False,closedApp,,,
1751490713.219851,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751490805.768913,instagram,Europe/Berlin,False,closedApp,,,
1751490805.789577,tikTok,Europe/Berlin,False,closedApp,,,
1751490845.862509,tikTok,Europe/Berlin,False,closedApp,,,
1751491848.901218,tikTok,Europe/Berlin,False,closedApp,,,
1751491911.763373,tikTok,Europe/Berlin,False,closedApp,,,
1751492216.950177,tikTok,Europe/Berlin,False,closedApp,,,
1751492427.14931,tikTok,Europe/Berlin,False,closedApp,,,
1751493140.060783,tikTok,Europe/Berlin,False,closedApp,,,
1751493143.524759,tikTok,Europe/Berlin,False,closedApp,,,
1751493863.808986,tikTok,Europe/Berlin,False,closedApp,,,
1751493967.737077,tikTok,Europe/Berlin,False,closedApp,,,
1751493989.127427,tikTok,Europe/Berlin,False,closedApp,,,
1751494145.947423,tikTok,Europe/Berlin,False,closedApp,,,
1751494260.528377,tikTok,Europe/Berlin,False,closedApp,,,
1751494290.667845,tikTok,Europe/Berlin,False,closedApp,,,
1751495257.572263,tikTok,Europe/Berlin,False,closedApp,,,
1751520365.118526,instagram,Europe/Berlin,False,openedApp,breathingExercise,6.0,Mantente Informado
1751520729.348695,instagram,Europe/Berlin,False,closedApp,,,
1751520734.303862,tikTok,Europe/Berlin,False,closedApp,,,
1751521211.148248,tikTok,Europe/Berlin,False,closedApp,,,
1751521226.1394749,tikTok,Europe/Berlin,False,closedApp,,,
1751521329.623207,tikTok,Europe/Berlin,False,closedApp,,,
1751522549.8148298,tikTok,Europe/Berlin,False,closedApp,,,
1751522656.94782,tikTok,Europe/Berlin,False,closedApp,,,
1751522682.711825,tikTok,Europe/Berlin,False,closedApp,,,
1751522737.7920542,tikTok,Europe/Berlin,False,closedApp,,,
1751523006.153336,tikTok,Europe/Berlin,False,closedApp,,,
1751523057.117002,tikTok,Europe/Berlin,False,closedApp,,,
1751523230.8648272,tikTok,Europe/Berlin,False,closedApp,,,
1751523234.351702,tikTok,Europe/Berlin,False,closedApp,,,
1751523241.028071,tikTok,Europe/Berlin,False,closedApp,,,
1751525386.8577518,tikTok,Europe/Berlin,False,closedApp,,,
1751525390.901784,tikTok,Europe/Berlin,False,closedApp,,,
1751527168.760884,tikTok,Europe/Berlin,False,closedApp,,,
1751527324.648539,tikTok,Europe/Berlin,False,closedApp,,,
1751527371.213848,tikTok,Europe/Berlin,False,closedApp,,,
1751527404.0411,tikTok,Europe/Berlin,False,closedApp,,,
1751527544.732549,tikTok,Europe/Berlin,False,closedApp,,,
1751527561.517292,tikTok,Europe/Berlin,False,closedApp,,,
1751527795.39464,tikTok,Europe/Berlin,False,closedApp,,,
1751527799.3336349,tikTok,Europe/Berlin,False,closedApp,,,
1751528042.4733381,tikTok,Europe/Berlin,False,closedApp,,,
1751528051.126601,tikTok,Europe/Berlin,False,closedApp,,,
1751528054.7757468,tikTok,Europe/Berlin,False,closedApp,,,
1751528250.805937,tikTok,Europe/Berlin,False,closedApp,,,
1751529206.243257,tikTok,Europe/Berlin,False,closedApp,,,
1751529751.1029382,tikTok,Europe/Berlin,False,closedApp,,,
1751529810.723594,tikTok,Europe/Berlin,False,closedApp,,,
1751529825.4122329,tikTok,Europe/Berlin,False,closedApp,,,
1751530163.8488011,tikTok,Europe/Berlin,False,closedApp,,,
1751530191.808206,tikTok,Europe/Berlin,False,closedApp,,,
1751530266.739235,tikTok,Europe/Berlin,False,closedApp,,,
