app,resolution,timestamp,timezone,isReIntervention,interventionType,interventionDuration
instagram,openedApp,1751646826.536344,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1751647309.541161,America/New_York,False,,
instagram,closedApp,1751647429.541161,America/New_York,False,,
instagram,dismissedAppOpening,1751647429.541161,America/New_York,False,,
instagram,openedApp,1751658372.967653,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1751658614.9923759,America/New_York,False,,
instagram,closedApp,1751658734.992377,America/New_York,False,,
instagram,dismissedAppOpening,1751658734.992377,America/New_York,False,,
instagram,openedApp,1751688240.45022,America/New_York,False,,
instagram,closedApp,1751688360.45022,America/New_York,False,,
instagram,dismissedAppOpening,1751688360.45022,America/New_York,False,,
instagram,openedApp,1751718734.843648,America/New_York,False,,
instagram,closedApp,1751718854.843648,America/New_York,False,,
instagram,dismissedAppOpening,1751718854.843648,America/New_York,False,,
instagram,openedApp,1751728562.559077,America/New_York,False,,
instagram,closedApp,1751728682.559078,America/New_York,False,,
instagram,dismissedAppOpening,1751728682.559078,America/New_York,False,,
instagram,dismissedAppOpening,1751730436.179871,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1751731658.0264769,America/New_York,False,,
instagram,closedApp,1751731778.026483,America/New_York,False,,
instagram,dismissedAppOpening,1751731778.026483,America/New_York,False,,
instagram,openedApp,1751735827.370244,America/New_York,False,,
instagram,closedApp,1751735947.370245,America/New_York,False,,
instagram,dismissedAppOpening,1751735947.370245,America/New_York,False,,
instagram,openedApp,1751747468.713331,America/New_York,False,,
instagram,closedApp,1751747588.713331,America/New_York,False,,
instagram,dismissedAppOpening,1751747588.713331,America/New_York,False,,
instagram,openedApp,1751806817.9696388,America/New_York,False,,
instagram,closedApp,1751806937.9696388,America/New_York,False,,
instagram,dismissedAppOpening,1751806937.96964,America/New_York,False,,
instagram,openedApp,1751810443.576803,America/New_York,False,,
instagram,closedApp,1751810563.576803,America/New_York,False,,
instagram,dismissedAppOpening,1751810563.5768042,America/New_York,False,,
instagram,openedApp,1751819710.979261,America/New_York,False,,
instagram,closedApp,1751819830.979261,America/New_York,False,,
instagram,dismissedAppOpening,1751819830.979261,America/New_York,False,,
instagram,openedApp,1751820752.741311,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1751820875.866107,America/New_York,False,,
instagram,closedApp,1751820995.866107,America/New_York,False,,
instagram,dismissedAppOpening,1751820995.866107,America/New_York,False,,
instagram,openedApp,1751827403.409236,America/New_York,False,,
instagram,closedApp,1751827523.409237,America/New_York,False,,
instagram,dismissedAppOpening,1751827523.409237,America/New_York,False,,
instagram,openedApp,1751829642.13791,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1751829807.456857,America/New_York,False,,
instagram,closedApp,1751829927.456857,America/New_York,False,,
instagram,dismissedAppOpening,1751829927.4568582,America/New_York,False,,
instagram,openedApp,1751835602.181184,America/New_York,False,,
instagram,closedApp,1751835722.181184,America/New_York,False,,
instagram,dismissedAppOpening,1751835722.181184,America/New_York,False,,
instagram,openedApp,1751839713.674851,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1751849583.126847,America/New_York,False,,
instagram,closedApp,1751849703.126848,America/New_York,False,,
instagram,dismissedAppOpening,1751849703.126848,America/New_York,False,,
instagram,openedApp,1751886706.544539,America/New_York,False,,
instagram,closedApp,1751886826.544539,America/New_York,False,,
instagram,dismissedAppOpening,1751886826.544539,America/New_York,False,,
instagram,openedApp,1751888732.328865,America/New_York,False,,
instagram,closedApp,1751888852.328865,America/New_York,False,,
instagram,dismissedAppOpening,1751888852.328865,America/New_York,False,,
instagram,openedApp,1751889619.8887172,America/New_York,False,,
instagram,closedApp,1751889739.8887181,America/New_York,False,,
instagram,dismissedAppOpening,1751889739.8887181,America/New_York,False,,
instagram,openedApp,1751889973.186794,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1751890158.70579,America/New_York,False,,
instagram,closedApp,1751890278.705791,America/New_York,False,,
instagram,dismissedAppOpening,1751890278.705791,America/New_York,False,,
instagram,openedApp,1751903663.9439402,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1751914386.305973,America/New_York,False,,
instagram,closedApp,1751914506.305974,America/New_York,False,,
instagram,dismissedAppOpening,1751914506.305974,America/New_York,False,,
instagram,openedApp,1751926333.921207,America/New_York,False,,
instagram,closedApp,1751926453.921208,America/New_York,False,,
instagram,dismissedAppOpening,1751926453.921208,America/New_York,False,,
instagram,openedApp,1751937955.358396,America/New_York,False,,
instagram,closedApp,1751938075.358397,America/New_York,False,,
instagram,dismissedAppOpening,1751938075.358397,America/New_York,False,,
instagram,openedApp,1751966624.88585,America/New_York,False,,
instagram,closedApp,1751966744.88585,America/New_York,False,,
instagram,dismissedAppOpening,1751966744.88585,America/New_York,False,,
instagram,openedApp,1751972191.5130281,America/New_York,False,,
instagram,closedApp,1751972311.5130281,America/New_York,False,,
instagram,dismissedAppOpening,1751972311.5130281,America/New_York,False,,
instagram,openedApp,1751999427.343707,America/New_York,False,,
instagram,closedApp,1751999547.343707,America/New_York,False,,
instagram,dismissedAppOpening,1751999547.343707,America/New_York,False,,
instagram,openedApp,1752063031.518084,America/New_York,False,,
instagram,closedApp,1752063151.518084,America/New_York,False,,
instagram,dismissedAppOpening,1752063151.518084,America/New_York,False,,
instagram,openedApp,1752076613.096445,America/New_York,False,,
instagram,closedApp,1752076733.096446,America/New_York,False,,
instagram,dismissedAppOpening,1752076733.096446,America/New_York,False,,
instagram,openedApp,1752094197.3250508,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752094379.665461,America/New_York,False,,
instagram,closedApp,1752094499.665462,America/New_York,False,,
instagram,dismissedAppOpening,1752094499.665462,America/New_York,False,,
instagram,openedApp,1752110936.8490949,America/New_York,False,,
instagram,closedApp,1752111056.8490949,America/New_York,False,,
instagram,dismissedAppOpening,1752111056.8490949,America/New_York,False,,
instagram,openedApp,1752151036.824805,America/New_York,False,,
instagram,closedApp,1752151156.824805,America/New_York,False,,
instagram,dismissedAppOpening,1752151156.824805,America/New_York,False,,
instagram,openedApp,1752167657.854712,America/New_York,False,,
instagram,closedApp,1752167777.854712,America/New_York,False,,
instagram,dismissedAppOpening,1752167777.854712,America/New_York,False,,
instagram,openedApp,1752176638.014108,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752176820.409528,America/New_York,False,,
instagram,closedApp,1752176940.409528,America/New_York,False,,
instagram,dismissedAppOpening,1752176940.409528,America/New_York,False,,
instagram,openedApp,1752178746.876801,America/New_York,False,,
instagram,closedApp,1752178866.876802,America/New_York,False,,
instagram,dismissedAppOpening,1752178866.876802,America/New_York,False,,
instagram,openedApp,1752186583.179061,America/New_York,False,,
instagram,closedApp,1752186703.179062,America/New_York,False,,
instagram,dismissedAppOpening,1752186703.179062,America/New_York,False,,
instagram,openedApp,1752190899.039515,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752191382.9923038,America/New_York,False,,
instagram,closedApp,1752191502.9923038,America/New_York,False,,
instagram,dismissedAppOpening,1752191502.9923038,America/New_York,False,,
instagram,openedApp,1752193151.060803,America/New_York,False,,
instagram,closedApp,1752193271.060803,America/New_York,False,,
instagram,dismissedAppOpening,1752193271.060803,America/New_York,False,,
instagram,openedApp,1752230078.3649921,America/New_York,False,,
instagram,closedApp,1752230198.3649921,America/New_York,False,,
instagram,dismissedAppOpening,1752230198.3649921,America/New_York,False,,
instagram,openedApp,1752231729.625624,America/New_York,False,,
instagram,closedApp,1752231849.625624,America/New_York,False,,
instagram,dismissedAppOpening,1752231849.625624,America/New_York,False,,
instagram,openedApp,1752255751.381084,America/New_York,False,,
instagram,closedApp,1752255871.381084,America/New_York,False,,
instagram,dismissedAppOpening,1752255871.381084,America/New_York,False,,
instagram,openedApp,1752261852.9569259,America/New_York,False,,
instagram,closedApp,1752261972.9569268,America/New_York,False,,
instagram,dismissedAppOpening,1752261972.956928,America/New_York,False,,
instagram,openedApp,1752269706.3958778,America/New_York,False,,
instagram,closedApp,1752269826.3958778,America/New_York,False,,
instagram,dismissedAppOpening,1752269826.3958778,America/New_York,False,,
instagram,openedApp,1752279735.511137,America/New_York,False,,
instagram,closedApp,1752279855.511138,America/New_York,False,,
instagram,dismissedAppOpening,1752279855.511138,America/New_York,False,,
instagram,dismissedAppOpening,1752279904.407337,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752285929.2444391,America/New_York,False,breathingExercise,6.0
instagram,dismissedAppOpening,1752286237.360896,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752290872.371517,America/New_York,False,,
instagram,closedApp,1752290992.371517,America/New_York,False,,
instagram,dismissedAppOpening,1752290992.371517,America/New_York,False,,
instagram,openedApp,1752327618.626285,America/New_York,False,,
instagram,closedApp,1752327738.626286,America/New_York,False,,
instagram,dismissedAppOpening,1752327738.626286,America/New_York,False,,
instagram,openedApp,1752329171.853116,America/New_York,False,,
instagram,closedApp,1752329291.853117,America/New_York,False,,
instagram,dismissedAppOpening,1752329291.853117,America/New_York,False,,
instagram,openedApp,1752331059.60601,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752333166.260915,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752349929.929153,America/New_York,False,,
instagram,closedApp,1752350049.929153,America/New_York,False,,
instagram,dismissedAppOpening,1752350049.929153,America/New_York,False,,
instagram,openedApp,1752350705.6792212,America/New_York,False,,
instagram,closedApp,1752350825.679222,America/New_York,False,,
instagram,dismissedAppOpening,1752350825.679222,America/New_York,False,,
instagram,openedApp,1752356401.138684,America/New_York,False,,
instagram,closedApp,1752356521.138684,America/New_York,False,,
instagram,dismissedAppOpening,1752356521.138684,America/New_York,False,,
instagram,openedApp,1752361415.848743,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752361847.542316,America/New_York,False,,
instagram,closedApp,1752361967.542317,America/New_York,False,,
instagram,dismissedAppOpening,1752361967.542317,America/New_York,False,,
instagram,openedApp,1752362541.412068,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752363087.908543,America/New_York,False,,
instagram,closedApp,1752363207.908544,America/New_York,False,,
instagram,dismissedAppOpening,1752363207.908544,America/New_York,False,,
instagram,openedApp,1752368052.395359,America/New_York,False,,
instagram,closedApp,1752368172.395359,America/New_York,False,,
instagram,dismissedAppOpening,1752368172.395359,America/New_York,False,,
instagram,dismissedAppOpening,1752411746.796166,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752412047.858609,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752412233.581984,America/New_York,False,,
instagram,closedApp,1752412353.581985,America/New_York,False,,
instagram,dismissedAppOpening,1752412353.581985,America/New_York,False,,
instagram,openedApp,1752423098.5554,America/New_York,False,,
instagram,closedApp,1752423218.5554,America/New_York,False,,
instagram,dismissedAppOpening,1752423218.5554,America/New_York,False,,
instagram,openedApp,1752428811.990725,America/New_York,False,,
instagram,closedApp,1752428931.990725,America/New_York,False,,
instagram,dismissedAppOpening,1752428931.990725,America/New_York,False,,
instagram,openedApp,1752434222.382876,America/New_York,False,,
instagram,closedApp,1752434342.382876,America/New_York,False,,
instagram,dismissedAppOpening,1752434342.382876,America/New_York,False,,
instagram,openedApp,1752438413.76629,America/New_York,False,,
instagram,closedApp,1752438533.7662911,America/New_York,False,,
instagram,dismissedAppOpening,1752438533.7662911,America/New_York,False,,
instagram,openedApp,1752449134.055502,America/New_York,False,,
instagram,closedApp,1752449254.055502,America/New_York,False,,
instagram,dismissedAppOpening,1752449254.055502,America/New_York,False,,
instagram,openedApp,1752449281.446795,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752452984.821817,America/New_York,False,,
instagram,closedApp,1752453104.8218179,America/New_York,False,,
instagram,dismissedAppOpening,1752453104.8218179,America/New_York,False,,
instagram,openedApp,1752484020.719589,America/New_York,False,,
instagram,closedApp,1752484140.719589,America/New_York,False,,
instagram,dismissedAppOpening,1752484140.719589,America/New_York,False,,
instagram,openedApp,1752505607.505577,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752537848.754694,America/New_York,False,,
instagram,closedApp,1752537968.754695,America/New_York,False,,
instagram,dismissedAppOpening,1752537968.754695,America/New_York,False,,
instagram,openedApp,1752546050.030877,America/New_York,False,,
instagram,closedApp,1752546170.030877,America/New_York,False,,
instagram,dismissedAppOpening,1752546170.030878,America/New_York,False,,
instagram,openedApp,1752576152.346661,America/New_York,False,,
instagram,closedApp,1752576272.346661,America/New_York,False,,
instagram,dismissedAppOpening,1752576272.346661,America/New_York,False,,
instagram,openedApp,1752576700.9792,America/New_York,False,,
instagram,closedApp,1752576820.9792,America/New_York,False,,
instagram,dismissedAppOpening,1752576820.9792,America/New_York,False,,
instagram,openedApp,1752580447.824308,America/New_York,False,,
instagram,closedApp,1752580567.824308,America/New_York,False,,
instagram,dismissedAppOpening,1752580567.824308,America/New_York,False,,
instagram,openedApp,1752615592.7104049,America/New_York,False,,
instagram,closedApp,1752615712.7104058,America/New_York,False,,
instagram,dismissedAppOpening,1752615712.7104058,America/New_York,False,,
instagram,openedApp,1752620106.84835,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752620404.88535,America/New_York,False,,
instagram,closedApp,1752620524.885351,America/New_York,False,,
instagram,dismissedAppOpening,1752620524.885351,America/New_York,False,,
instagram,openedApp,1752629308.450433,America/New_York,False,,
instagram,closedApp,1752629428.450433,America/New_York,False,,
instagram,dismissedAppOpening,1752629428.450433,America/New_York,False,,
instagram,openedApp,1752662892.97747,America/New_York,False,,
instagram,closedApp,1752663012.97747,America/New_York,False,,
instagram,dismissedAppOpening,1752663012.97747,America/New_York,False,,
instagram,openedApp,1752667259.692966,America/New_York,False,,
instagram,closedApp,1752667379.692966,America/New_York,False,,
instagram,dismissedAppOpening,1752667379.692966,America/New_York,False,,
instagram,openedApp,1752671394.9465919,America/New_York,False,,
instagram,closedApp,1752671514.946593,America/New_York,False,,
instagram,dismissedAppOpening,1752671514.946593,America/New_York,False,,
instagram,openedApp,1752687780.615134,America/New_York,False,,
instagram,closedApp,1752687900.615135,America/New_York,False,,
instagram,dismissedAppOpening,1752687900.615135,America/New_York,False,,
instagram,openedApp,1752691601.538558,America/New_York,False,,
instagram,closedApp,1752691721.538559,America/New_York,False,,
instagram,dismissedAppOpening,1752691721.538559,America/New_York,False,,
instagram,openedApp,1752702613.638397,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752704081.3236098,America/New_York,False,,
instagram,closedApp,1752704201.3236098,America/New_York,False,,
instagram,dismissedAppOpening,1752704201.3236098,America/New_York,False,,
instagram,openedApp,1752709223.970659,America/New_York,False,,
instagram,closedApp,1752709343.970659,America/New_York,False,,
instagram,dismissedAppOpening,1752709343.970659,America/New_York,False,,
instagram,openedApp,1752711564.111668,America/New_York,False,,
instagram,closedApp,1752711684.111669,America/New_York,False,,
instagram,dismissedAppOpening,1752711684.111669,America/New_York,False,,
instagram,openedApp,1752749072.895967,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752749257.580169,America/New_York,False,,
instagram,closedApp,1752749377.580169,America/New_York,False,,
instagram,dismissedAppOpening,1752749377.580169,America/New_York,False,,
instagram,openedApp,1752750875.539566,America/New_York,False,,
instagram,closedApp,1752750995.539566,America/New_York,False,,
instagram,dismissedAppOpening,1752750995.539566,America/New_York,False,,
instagram,openedApp,1752784625.738179,America/New_York,False,,
instagram,closedApp,1752784745.738179,America/New_York,False,,
instagram,dismissedAppOpening,1752784745.738179,America/New_York,False,,
instagram,openedApp,1752791048.711477,America/New_York,False,,
instagram,closedApp,1752791168.711477,America/New_York,False,,
instagram,dismissedAppOpening,1752791168.711477,America/New_York,False,,
instagram,openedApp,1752799048.501216,America/New_York,False,,
instagram,closedApp,1752799168.501216,America/New_York,False,,
instagram,dismissedAppOpening,1752799168.501216,America/New_York,False,,
instagram,openedApp,1752802939.323075,America/New_York,False,,
instagram,closedApp,1752803059.323075,America/New_York,False,,
instagram,dismissedAppOpening,1752803059.323075,America/New_York,False,,
instagram,openedApp,1752803389.084935,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752830073.652065,America/New_York,False,,
instagram,closedApp,1752830193.652066,America/New_York,False,,
instagram,dismissedAppOpening,1752830193.652066,America/New_York,False,,
instagram,openedApp,1752833684.036717,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752833865.323739,America/New_York,False,,
instagram,closedApp,1752833985.323739,America/New_York,False,,
instagram,dismissedAppOpening,1752833985.323739,America/New_York,False,,
instagram,openedApp,1752859271.513369,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752863622.011173,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752938812.704177,America/New_York,False,,
instagram,closedApp,1752938932.704177,America/New_York,False,,
instagram,dismissedAppOpening,1752938932.704177,America/New_York,False,,
instagram,openedApp,1752941625.67449,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752946170.258181,America/New_York,False,,
instagram,closedApp,1752946290.258181,America/New_York,False,,
instagram,dismissedAppOpening,1752946290.258181,America/New_York,False,,
instagram,openedApp,1752949197.8636742,America/New_York,False,,
instagram,closedApp,1752949317.8636742,America/New_York,False,,
instagram,dismissedAppOpening,1752949317.8636742,America/New_York,False,,
instagram,openedApp,1752969414.252094,America/New_York,False,,
instagram,closedApp,1752969534.252094,America/New_York,False,,
instagram,dismissedAppOpening,1752969534.252094,America/New_York,False,,
instagram,openedApp,1752969816.821525,America/New_York,False,,
instagram,closedApp,1752969936.821525,America/New_York,False,,
instagram,dismissedAppOpening,1752969936.821525,America/New_York,False,,
instagram,openedApp,1752972045.7988172,America/New_York,False,,
instagram,closedApp,1752972165.798818,America/New_York,False,,
instagram,dismissedAppOpening,1752972165.798818,America/New_York,False,,
instagram,dismissedAppOpening,1752980555.784627,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1752985849.159245,America/New_York,False,,
instagram,closedApp,1752985969.159246,America/New_York,False,,
instagram,dismissedAppOpening,1752985969.159246,America/New_York,False,,
instagram,openedApp,1753026991.061105,America/New_York,False,,
instagram,closedApp,1753027111.061105,America/New_York,False,,
instagram,dismissedAppOpening,1753027111.061106,America/New_York,False,,
instagram,openedApp,1753027271.549007,America/New_York,False,,
instagram,closedApp,1753027391.549007,America/New_York,False,,
instagram,dismissedAppOpening,1753027391.549007,America/New_York,False,,
instagram,openedApp,1753028957.338115,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1753029141.613359,America/New_York,False,,
instagram,closedApp,1753029261.61336,America/New_York,False,,
instagram,dismissedAppOpening,1753029261.61336,America/New_York,False,,
instagram,openedApp,1753033600.578843,America/New_York,False,,
instagram,closedApp,1753033720.578843,America/New_York,False,,
instagram,dismissedAppOpening,1753033720.578844,America/New_York,False,,
instagram,openedApp,1753042716.739311,America/New_York,False,,
instagram,closedApp,1753042836.739311,America/New_York,False,,
instagram,dismissedAppOpening,1753042836.739311,America/New_York,False,,
instagram,openedApp,1753061342.700316,America/New_York,False,,
instagram,closedApp,1753061462.700316,America/New_York,False,,
instagram,dismissedAppOpening,1753061462.700316,America/New_York,False,,
instagram,openedApp,1753088866.067799,America/New_York,False,,
instagram,closedApp,1753088986.0678,America/New_York,False,,
instagram,dismissedAppOpening,1753088986.0678,America/New_York,False,,
instagram,openedApp,1753090238.475422,America/New_York,False,,
instagram,closedApp,1753090358.475422,America/New_York,False,,
instagram,dismissedAppOpening,1753090358.475422,America/New_York,False,,
instagram,openedApp,1753117025.868626,America/New_York,False,,
instagram,closedApp,1753117145.868627,America/New_York,False,,
instagram,dismissedAppOpening,1753117145.868627,America/New_York,False,,
instagram,openedApp,1753134337.780206,America/New_York,False,,
instagram,closedApp,1753134457.7802072,America/New_York,False,,
instagram,dismissedAppOpening,1753134457.7802072,America/New_York,False,,
instagram,openedApp,1753136252.659543,America/New_York,False,,
instagram,closedApp,1753136372.659543,America/New_York,False,,
instagram,dismissedAppOpening,1753136372.659543,America/New_York,False,,
instagram,openedApp,1753140068.3211179,America/New_York,False,,
instagram,closedApp,1753140188.3211179,America/New_York,False,,
instagram,dismissedAppOpening,1753140188.3211179,America/New_York,False,,
instagram,openedApp,1753176486.696495,America/New_York,False,,
instagram,closedApp,1753176606.696495,America/New_York,False,,
instagram,dismissedAppOpening,1753176606.696495,America/New_York,False,,
instagram,openedApp,1753222255.2386498,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1753227149.430553,America/New_York,False,,
instagram,closedApp,1753227269.430553,America/New_York,False,,
instagram,dismissedAppOpening,1753227269.430553,America/New_York,False,,
instagram,openedApp,1753231616.2707481,America/New_York,False,,
instagram,closedApp,1753231736.2707481,America/New_York,False,,
instagram,dismissedAppOpening,1753231736.2707481,America/New_York,False,,
instagram,openedApp,1753234261.043294,America/New_York,False,,
instagram,closedApp,1753234381.043295,America/New_York,False,,
instagram,dismissedAppOpening,1753234381.043295,America/New_York,False,,
instagram,openedApp,1753263686.8083448,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1753263871.883747,America/New_York,False,,
instagram,closedApp,1753263991.883747,America/New_York,False,,
instagram,dismissedAppOpening,1753263991.883747,America/New_York,False,,
instagram,openedApp,1753265771.830464,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1753265836.9499002,America/New_York,False,,
instagram,closedApp,1753265956.949901,America/New_York,False,,
instagram,dismissedAppOpening,1753265956.949901,America/New_York,False,,
instagram,openedApp,1753266809.59686,America/New_York,False,breathingExercise,6.0
