timestamp,interventionType,app,purpose,timezone,isReIntervention,interventionDuration,resolution
1750850684.583308,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750855476.306549,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750856361.125647,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750858620.485773,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750858851.120737,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750861423.978498,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750862287.1715732,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750867486.999916,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750867501.906969,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750867767.5423222,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750867782.611758,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750868216.20942,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750869444.7212172,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750870390.276048,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750870656.722378,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750870673.0560641,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750870746.1203089,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750870997.322972,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750871977.828971,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750873344.606111,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750873736.6747231,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750874712.847997,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750874966.958611,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750875204.871691,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750875220.989417,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750875341.1277351,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750878118.748167,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750878536.123337,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750878553.546932,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750883062.278932,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750883450.805811,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750883678.275157,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750884522.784904,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750884525.214068,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750911831.019967,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750911835.196182,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750911839.034912,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750912521.074275,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750913362.392935,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750916375.482633,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750917497.230173,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750918106.3979568,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750918108.6669579,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750921725.411398,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750922837.9582229,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750925389.960845,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750925655.675333,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750925690.703851,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750932192.8830972,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750933085.7991939,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750933154.23859,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750933572.8508449,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750933967.847608,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750934206.263236,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750934475.788451,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750934747.634893,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750937052.770728,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750937547.049111,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750937552.0071092,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750938043.432179,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750938446.862811,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750939275.618144,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750941352.9421592,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750944713.982695,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750945053.835342,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750945362.8179111,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750953574.733057,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1750953591.9283051,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750954052.2662392,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750954075.7294312,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750955118.766731,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750956037.197665,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750957090.365041,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750957175.521846,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1750958416.6216478,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750959171.0820332,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750959799.860695,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1750974972.233238,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1750999915.6609092,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751000834.203247,breathingExercise,instagram,Escape / Avoid,Europe/Rome,False,6,openedApp
1751000982.334996,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751001349.233344,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751003801.658529,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751006128.717228,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751007592.5584579,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751007725.581366,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751012827.467597,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751019120.482963,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751019248.038591,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751019448.256319,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751019546.3937511,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751019846.786901,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751020581.912679,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751020662.336051,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751021528.729042,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751021586.618146,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751021850.7471762,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751021873.429247,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751022884.920996,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751026533.422155,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751026584.9496589,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751027340.947075,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751028911.374947,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751031796.622468,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751031831.021373,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751032034.3168879,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751032050.275795,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751032651.047844,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751035099.9926229,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751035102.471303,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751035141.298836,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751035639.442356,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751037925.021474,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751038146.0642428,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751039071.1622381,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751052554.018064,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751053120.746624,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751054655.688334,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751054659.489785,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751054676.125845,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751054991.638767,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751054994.388035,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751055038.6752539,breathingExercise,instagram,Search Info,Europe/Rome,False,6,openedApp
1751055038.708177,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751055055.301579,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751056473.040565,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751056537.209186,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751056669.353586,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751058370.628629,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751058378.851131,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751059655.4106488,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751059674.5835361,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751092042.442265,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751094998.4220982,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751096090.2202911,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751098095.681921,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751098921.6741471,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751099750.553047,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751099797.5666242,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751104956.3294048,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751105133.381957,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751105456.366437,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751106409.9542809,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751106653.2641711,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751107313.5285912,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751108980.100312,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751109425.755718,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751109624.938562,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751109640.9207292,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751110432.509346,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751110449.941556,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751110725.152323,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751112623.1564388,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751128979.3195581,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751129336.665992,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751129472.782525,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751129669.371543,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751132546.108516,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751133220.8641,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751148891.2188668,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751179640.873847,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751180537.4843102,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751181724.678911,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751183351.679373,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751184142.02193,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751189656.605386,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751189884.210583,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751191048.3680139,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751201774.926958,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751201806.509069,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751202506.1358619,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751202513.008831,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751202845.183319,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751202854.357435,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751204566.832934,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751210350.464295,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751214459.575639,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751224566.66307,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751266449.214116,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751266466.862678,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751267144.1596289,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751267505.498856,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751267723.581246,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751267932.729867,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751268069.926467,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751269216.154608,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751274724.912847,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751281573.503986,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751281764.622487,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751284325.786689,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751286756.493094,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751288800.004962,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751289137.477346,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751289185.0313,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751290130.984982,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751290330.104316,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751295987.194818,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751302063.9048529,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751303040.5427098,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751303661.9737968,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751304077.713431,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751306392.910015,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751307813.2128382,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751308399.768859,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751308617.4687638,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751309045.8162131,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751310263.2155318,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751311734.56111,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751314243.635548,breathingExercise,instagram,Escape / Avoid,Europe/Rome,False,6,openedApp
1751314801.539143,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751314942.657999,breathingExercise,instagram,Message,Europe/Rome,False,6,openedApp
1751315058.0752292,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751315397.3261108,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751315440.8266048,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751352980.905528,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751353651.5189,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751354636.294139,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751354851.031591,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751356284.6017551,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751356313.251291,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751356584.945595,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751357135.082041,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751357156.019487,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751357563.7803478,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751357610.593495,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751357939.157915,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751359891.405254,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751360087.019202,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751361266.634095,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751362321.251818,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751362357.288754,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751363097.02569,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751363296.6364322,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751363408.221541,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751363999.532763,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751364296.642359,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751364610.734302,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751366981.6103969,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751367307.87535,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751368655.861538,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751370062.193469,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751370773.697597,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751371968.403295,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751373224.111609,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751378056.4302511,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751383444.284908,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751383663.238099,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751383691.049906,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751385225.228368,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751385243.972413,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751401115.0270228,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751401411.822104,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751402592.6935139,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751407762.29375,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751408968.3566508,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751410056.229721,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751428292.7464461,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751429041.977885,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751429284.5178142,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751430662.570929,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751432416.908906,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751436786.0597649,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751437107.9279451,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751437142.593426,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751437744.4828382,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751437787.4942389,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751438069.960407,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751438504.871609,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751438712.99757,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751439591.376147,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751440260.471873,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751440472.595909,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751440742.220454,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751441017.5830421,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751441124.65211,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751441494.398124,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751441525.388309,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751441810.658519,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751442393.896618,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751443335.0463161,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751443550.1776428,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751443887.423331,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751444671.386917,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751445017.596962,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751445120.866634,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751445803.683724,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751445822.246866,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751445941.9593291,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751446173.876076,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751446222.511993,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751446510.334657,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751446813.847529,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751447004.350226,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751447122.882101,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751447688.626865,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751447986.1988912,breathingExercise,youtube,,Europe/Rome,False,6,dismissedAppOpening
1751448003.935225,breathingExercise,youtube,Stay In the Loop,Europe/Rome,False,6,openedApp
1751448040.647708,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751448258.2815661,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751448626.1597528,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751448818.532421,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751448820.767867,breathingExercise,instagram,,Europe/Rome,False,6,dismissedAppOpening
1751448836.585341,breathingExercise,instagram,Stay In the Loop,Europe/Rome,False,6,openedApp
1751450101.805671,breathingExercise,instagram,,Europe/Paris,False,6,dismissedAppOpening
1751450128.884054,breathingExercise,instagram,Stay In the Loop,Europe/Paris,False,6,openedApp
1751450457.568757,breathingExercise,instagram,,Europe/Paris,False,6,dismissedAppOpening
1751450552.305369,breathingExercise,instagram,,Europe/Paris,False,6,dismissedAppOpening
1751450570.0997381,breathingExercise,youtube,Stay In the Loop,Europe/Paris,False,6,openedApp
1751450710.493712,breathingExercise,instagram,,Europe/Paris,False,6,dismissedAppOpening
1751450774.293407,breathingExercise,instagram,,Europe/Paris,False,6,dismissedAppOpening
1751450790.653739,breathingExercise,instagram,Stay In the Loop,Europe/Paris,False,6,openedApp
1751450811.685225,breathingExercise,youtube,,Europe/Paris,False,6,dismissedAppOpening
1751451410.952723,breathingExercise,instagram,Stay In the Loop,Europe/Paris,False,6,openedApp
1751451619.854763,breathingExercise,instagram,Stay In the Loop,Europe/Paris,False,6,openedApp
1751452045.483448,breathingExercise,instagram,Stay In the Loop,Europe/Paris,False,6,openedApp
1751452072.4314451,breathingExercise,youtube,,Europe/Paris,False,6,dismissedAppOpening
