interventionType,timezone,app,resolution,interventionDuration,isReIntervention,timestamp
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749017197.6933432
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749018239.926398
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749018767.7913718
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749019322.20744
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749023295.295982
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749023367.420809
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749023437.133538
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749023438.85113
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749023443.842166
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749023453.504276
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749024099.747888
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749024710.225039
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749025255.927757
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749026087.571516
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749026271.5511541
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749026463.388125
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749026627.284939
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749026653.471973
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749027486.443215
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749027529.914486
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749028579.285445
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749028800.618859
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749028869.970148
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749029464.362628
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749029646.874436
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749030287.223185
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749030311.925613
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749031040.313002
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749032018.343682
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749032026.447349
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749032383.04613
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749032442.081849
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749033444.069717
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749033448.043781
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749034088.605091
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749034373.572923
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749034381.345022
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749034638.478008
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749034695.343782
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749034993.261207
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749035575.9981651
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749035687.832923
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749036343.251034
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749036658.188781
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749036665.921554
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749037130.8649611
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749037393.738965
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749037954.993285
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749038020.027563
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749039710.7883859
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749040073.07413
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749040109.006496
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749040253.749047
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749041120.9376159
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749041571.615191
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749041596.251346
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749042303.029232
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749042313.282537
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749043200.76329
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749043706.857976
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749044458.7140942
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749044460.799283
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749044462.723954
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749044472.326124
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749046090.1629581
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749046114.135562
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749046121.02126
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749046814.897513
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749046894.273443
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749047730.896309
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749047734.9289842
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749047738.4291902
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749047746.483325
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749048019.2628431
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749048772.074873
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749048818.711938
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749049996.056857
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749050022.994436
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749050976.174686
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749051250.864421
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749053141.497433
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749053945.945056
breathingExercise,Europe/Madrid,twitter,dismissedAppOpening,3,False,1749053955.035328
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749054281.154839
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749054898.568999
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749055683.9342818
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749057180.303347
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749057199.717916
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749057817.560697
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749057827.45078
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749058143.4645371
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749059179.753438
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749059814.0553799
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749059949.077666
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749059956.9988508
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749060840.1392
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749060982.623564
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749061670.270246
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749062303.569397
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749062600.1647348
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749063112.501714
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749064402.437189
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749066851.361829
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749069703.772972
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749070472.08796
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749070475.466485
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749070484.232662
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749071323.95596
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749072154.5995212
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749072162.558759
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749072958.4072871
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749074049.788848
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749075483.353016
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749075492.131906
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749076349.0962071
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749079727.767343
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749088970.972322
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749090983.80722
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749092039.017143
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749092272.558113
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749094508.531622
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749117038.701446
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749117064.183999
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749117172.877425
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749117254.8450232
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749118272.7462811
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749118384.817566
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749118749.572041
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749120296.4141412
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749120783.2172232
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749121446.214841
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749122121.813838
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749122884.073883
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749123361.661917
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749123881.493532
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749125465.042675
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749125551.919349
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749126113.341258
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749126252.993174
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749128353.7776752
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749130003.1233091
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749130132.1221662
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749130151.50806
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749131535.682601
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749133511.866938
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749133572.968849
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749134374.656939
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749134410.241951
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749135134.655422
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749136099.133769
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749137112.065905
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749137141.205724
breathingExercise,Europe/Madrid,twitter,dismissedAppOpening,3,False,1749137224.5957541
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749137235.09322
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749137767.288286
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749137798.1624808
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749139329.1311932
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749139337.434109
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749139506.5287561
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749140704.3030539
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749141190.051436
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749141246.289804
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749141652.8631248
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749142030.0669131
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749142099.327375
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749142594.2560492
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749142903.18196
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749143096.8700519
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749143109.020922
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749143712.0073252
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749143997.6877751
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749144420.556778
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749145247.292748
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749146006.7950659
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749146016.465739
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749146423.7194571
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749146728.8100429
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749147688.91556
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749148093.010289
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749148109.481652
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749148144.4402351
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749148233.356204
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749148528.904743
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749149338.299252
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749149857.203061
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749150557.7867079
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749150713.328187
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749152305.560267
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749153466.159799
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749153846.630089
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749154311.6637301
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749154568.987008
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749155081.645031
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749155188.830868
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749156654.6558251
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749157000.229179
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749192585.746426
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749192648.39734
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749193501.111291
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749194027.138572
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749196507.991706
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749196555.853642
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749200710.650675
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749201827.131123
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749201863.375982
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749214211.5626311
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749214973.521853
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749214977.370666
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749214998.168854
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749215303.5118818
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749216550.3698912
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749216792.2264872
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749217202.368353
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749221177.092842
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749222085.670343
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749223980.784968
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749224200.817134
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749224700.172137
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749225632.513926
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749238689.406918
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749239527.9754128
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749239757.565105
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749243136.465849
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749246031.489472
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749246840.7066169
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749248228.277563
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749251577.948526
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749262002.006654
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749263313.818296
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749264400.788114
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749264576.538923
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749282876.905026
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749283086.060003
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749283285.346453
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749283631.720979
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749285748.789289
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749285775.39888
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749285951.411419
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749286626.7313352
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749286673.389457
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749287738.6834068
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749287752.7793689
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749287794.795291
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749287802.543882
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749288396.161868
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749288646.029613
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749288717.3019872
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749289559.177055
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749289905.768323
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749292504.0682359
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749292550.266848
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749293650.728847
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749295969.179809
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749297102.685082
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749297506.346628
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749297728.278461
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749297739.0804691
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749300050.542622
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749301779.2661672
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749301853.4046159
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749308275.612195
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749309216.305594
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749309904.5105948
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749309975.525006
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749310625.847097
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749311481.5069551
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749311590.094603
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749311599.552427
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749312980.18463
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749313798.880015
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749314674.935643
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749314952.3858619
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749315354.835118
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749316266.541582
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749316321.5885692
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749316393.336215
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749317254.3712878
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749317480.299032
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749318113.887552
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749318789.276332
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749318899.3126888
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749319542.1164188
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749319600.312027
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749319742.7753391
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749320195.021601
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749320255.07518
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749320268.5170279
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749321116.673466
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749321163.876796
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749321977.618486
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749322315.6192489
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749322688.915513
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749323109.943688
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749323150.932742
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749323750.016086
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749323986.0758262
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749323995.5148458
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749324167.732401
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749326165.149852
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749326901.299799
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749327921.657124
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749330112.944982
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749330122.477693
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749330518.622546
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749331647.8133469
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749331944.296729
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749332998.724502
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749333000.968868
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749333585.111345
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749333952.9156852
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749334266.842808
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749334750.184191
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749336739.518199
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749337917.213546
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749357755.7571821
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749357819.868757
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749367349.762361
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749367565.3617702
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749369606.3387241
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749369880.112309
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749370815.3205528
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749372265.931666
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749372940.386956
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749373257.026789
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749373811.013894
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749374831.742797
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749374858.55895
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749374863.927925
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749374875.305541
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749374921.220722
breathingExercise,Europe/Madrid,twitter,openedApp,3,False,1749375854.272636
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749376150.177075
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749376777.459521
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749382035.7001262
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749382402.3455229
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749386149.358722
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749387701.337819
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749388728.80457
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749388760.523242
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749388844.716476
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749389037.923637
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749389046.5769591
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749389748.911453
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749390631.481072
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749390943.1991448
breathingExercise,Europe/Madrid,instagram,openedApp,3,False,1749393226.105462
breathingExercise,Europe/Madrid,instagram,dismissedAppOpening,3,False,1749397864.661133
breathingExercise,Europe/Madrid,youtube,dismissedAppOpening,3,False,1749398174.072812
breathingExercise,Europe/Madrid,youtube,openedApp,3,False,1749398182.619821
breathingExercise,Europe/Paris,instagram,openedApp,3,False,1749399478.757931
breathingExercise,Europe/Zurich,instagram,openedApp,3,False,1749406208.4451141
breathingExercise,Europe/Zurich,youtube,openedApp,3,False,1749406436.342211
breathingExercise,Europe/Zurich,youtube,openedApp,3,False,1749408085.2892141
breathingExercise,Europe/Zurich,youtube,openedApp,3,False,1749408934.7677798
breathingExercise,Europe/Zurich,youtube,dismissedAppOpening,3,False,1749409879.490479
breathingExercise,Europe/Zurich,youtube,dismissedAppOpening,3,False,1749409888.459451
breathingExercise,Europe/Zurich,youtube,openedApp,3,False,1749409987.203905
breathingExercise,Europe/Zurich,youtube,dismissedAppOpening,3,False,1749411242.980453
breathingExercise,Europe/Zurich,instagram,openedApp,3,False,1749411658.4604049
