isReIntervention,app,interventionType,timestamp,resolution,interventionDuration,timezone,purpose
False,instagram,breathingExercise,1751912296.487043,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751913330.920978,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751916041.994446,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751917045.6576118,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751917852.92663,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751917972.264206,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751918219.6398602,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1751918237.299171,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751921406.122483,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1751921455.473027,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751923983.844521,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1751924025.78296,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751926203.147706,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751931991.849904,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751934716.316195,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1751934741.005595,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1751934837.93588,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751935896.7503328,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751935947.429497,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751936113.488735,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1751936131.4843678,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751936291.305036,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751937155.529335,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751937678.058858,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751938803.097765,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751939844.189708,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751939915.085263,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1751971606.708715,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751972283.4308681,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1751976882.4537401,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751976940.302407,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751979332.761502,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751979666.325046,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751979749.014063,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751980114.110211,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751980918.6986752,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1751981139.837414,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751981279.341413,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751987467.697321,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751987593.237786,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751987758.621787,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751988245.9919071,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1751989465.161196,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1751994880.9735088,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751996635.1569428,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1751998116.047112,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752004236.33777,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752005790.045319,openedApp,6.0,America/Sao_Paulo,Distração
False,instagram,breathingExercise,1752005903.24757,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752009811.5930362,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752010260.613257,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752010391.9819179,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752020997.2930841,openedApp,6.0,America/Sao_Paulo,Distração
False,instagram,breathingExercise,1752021418.2744951,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752021622.567105,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752022618.617682,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752022850.350369,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752026358.2288141,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752026953.28583,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752027120.583945,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752027318.025756,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752064235.340259,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752065512.3647199,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752066457.172574,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752066888.96376,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752067249.6675239,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752067467.746173,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752067488.17184,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752069422.981268,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752073233.709746,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752073249.991566,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752075128.3205261,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752075136.268622,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752075156.3291368,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752075327.710567,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752084130.81316,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752086221.034056,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752087924.128264,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752088617.0905929,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752091090.805431,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752091135.883596,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752091522.113657,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752099700.476841,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752101148.528707,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752142174.5654101,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752142362.1608582,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752147522.2660031,openedApp,6.0,America/Sao_Paulo,Entediado
False,tikTok,breathingExercise,1752148281.4364572,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752153283.585129,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752153303.977923,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752155346.307672,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752163414.122438,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752163585.257822,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752169063.963279,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752169069.001828,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752171093.846222,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752176414.5272179,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752176522.869965,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752176588.4780068,openedApp,6.0,America/Sao_Paulo,Relaxar
False,tikTok,breathingExercise,1752180337.465095,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752183211.730503,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752184690.4139938,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752184882.462997,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752185367.7539082,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752187155.597832,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752187322.322001,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752189022.4187021,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752191540.215963,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752191793.1058831,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752192498.7252011,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752193389.604938,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752232329.13491,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752234326.242581,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752234342.369228,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752236884.2643619,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752244199.878313,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752244798.194611,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752245162.853198,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752245480.205235,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752245991.148252,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752246014.274075,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752246045.3456988,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752246068.3299599,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752246099.776454,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752246152.656492,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752252355.660801,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752253292.358482,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752253518.190532,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752254836.150395,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752254856.704598,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752254861.288861,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752256535.033821,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752256687.170536,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752258269.0728102,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752258667.812721,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752261470.588687,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752262044.655123,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752262173.95169,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752262195.373671,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752262481.608683,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752263089.409037,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752267050.118507,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752268446.173526,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1752268964.0389209,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752272496.366406,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752272502.899826,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752272575.3348122,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752272742.295711,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752272948.8752131,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752273305.413535,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752273630.213482,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752273651.571892,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752276079.872061,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752276098.037674,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752282000.873355,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752285850.423688,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752285923.574038,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752285946.808485,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752327098.490267,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752327611.122468,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752328871.754191,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752329100.462957,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752329628.893754,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752329894.7563171,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752333815.5996451,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752340807.728397,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752341305.578161,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752343933.7093701,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752344213.767774,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752348780.074595,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752351600.333202,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752352487.5160608,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752352507.308213,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752352596.925952,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752353164.570369,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752353273.8260632,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752361315.808937,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752361335.267744,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752367465.29604,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752367891.2339292,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752368089.2943912,openedApp,6.0,America/Sao_Paulo,Entretenimento
False,tikTok,breathingExercise,1752373826.892734,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752412011.0452518,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752412033.983875,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752412895.2113461,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752413440.418633,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752413801.6193771,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752415506.530764,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752416206.338937,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752416630.899466,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752416714.63452,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752417094.3683,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752417351.191969,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752418345.128665,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752420291.5402532,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752420919.647366,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752421667.2250051,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752427217.786829,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752427846.1567879,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752430572.4294372,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752430733.138647,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752433675.393949,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752434290.7354121,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752434313.541572,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1752435098.730719,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752437384.109974,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752437591.698066,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752441177.7335591,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752442414.788168,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752455262.40874,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752456987.823169,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752493201.3581362,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752494871.961625,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752494891.148083,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752501401.890171,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752502225.107172,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752502292.4864368,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752502817.5802522,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752504795.760596,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752505057.762835,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752505134.5512009,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752507285.544136,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752508607.146868,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752517370.4833999,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752518524.789843,openedApp,6.0,America/Sao_Paulo,Entretenimento
False,tikTok,breathingExercise,1752519794.167602,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752529825.492794,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752532239.432967,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752532254.0977468,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752533045.25946,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752534630.3010778,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752537475.488101,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752582832.015586,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752584267.249356,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752584326.153699,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752584363.533968,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752585145.7058082,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752586287.992739,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752586433.228771,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752586436.125428,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752586470.876027,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752586487.044275,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752586671.635314,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752587576.05391,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752587850.920393,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752589008.7218509,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752599042.4160519,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752599308.2567239,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752599333.107928,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752601371.549086,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752602393.6687021,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752607039.0666099,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752613360.167074,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752614514.004537,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752614669.545676,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752614971.0643148,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752616189.502825,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752622663.740306,openedApp,6.0,America/Sao_Paulo,Pesquisar informações
False,tikTok,breathingExercise,1752623001.349327,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752625680.50701,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752625827.4766831,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752626433.745789,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752628126.162023,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752664444.633223,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752664691.0765939,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752664806.340625,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752667950.7918139,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752671400.2653189,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752673462.339122,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752673848.4481158,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752675657.618424,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752676333.141873,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752676686.31452,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752678198.493987,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752681034.0954242,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752681813.47838,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752681815.6805038,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752681829.9960241,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
