resolution,isReIntervention,app,interventionType,interventionDuration,timezone,timestamp
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753088684.9544039
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753092684.078212
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753093481.4005852
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753093622.868174
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753097139.0925798
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753101578.219894
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753103971.3124409
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753104159.21667
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753104576.396531
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753105406.177598
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753106043.9717798
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753106357.1232371
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753107594.117247
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753107734.748987
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753107880.536732
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753107882.799419
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753107896.471241
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753115385.213976
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753118874.828584
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753122419.047425
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753124388.740526
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753125708.179604
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753126131.640746
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753126472.36967
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753126592.7100658
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753127106.082838
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753127510.494601
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753127589.941935
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753129539.570451
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753130430.62119
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753130859.840184
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753135658.151067
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753136082.6373138
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753136225.0336242
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753136239.4506412
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753136998.961907
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753137040.2553291
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753137551.336811
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753139228.8189101
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753140136.95557
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753140677.77988
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753140979.3069649
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753141162.373042
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753150025.626442
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753180648.2732
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753180897.161699
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753189391.42832
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753191441.9925408
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753191553.7218199
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753191990.204677
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753192384.2694159
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753193095.432857
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753204554.7640371
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753205812.541884
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753205858.3836799
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753207506.16926
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753209544.955896
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753209561.7560148
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753215553.461701
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753216572.409997
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753216901.3188438
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753218480.797812
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753219089.859776
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753225875.560055
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753225889.841422
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753234799.519137
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753253431.894742
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753256130.991641
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753256955.2452068
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753260609.764512
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753284167.503951
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753284534.8133621
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753286383.007977
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753286694.776643
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753286760.038163
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753289766.299257
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753290150.961701
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753290313.037091
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753291287.349474
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753294013.164256
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753306988.8689141
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753307388.564111
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753308655.283319
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753308735.589263
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753309374.720685
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753310369.8927221
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753313000.22696
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753313019.587543
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753313021.571533
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753315712.663972
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753353408.723074
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753353617.99195
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753355550.537469
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753357113.361714
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753362530.579134
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753367138.959841
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753367323.7214541
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753367637.162112
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753367851.42835
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753368875.553698
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753368911.706397
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753373558.468042
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753376408.1959848
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753376442.683082
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753376850.410985
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753377446.322507
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753379872.101201
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753380093.816132
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753380450.653924
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753380577.908379
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753382662.171616
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753383597.822906
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753384023.842876
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753384067.584161
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753384165.51363
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753386205.288238
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753387175.1663709
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753394015.513072
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753394423.877204
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753394738.5427198
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753395418.291778
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753395712.562891
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753395757.6579351
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753435956.071785
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753436355.33466
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753439553.858341
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753439886.187334
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753445681.0606132
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753446898.044797
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753447389.844073
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753449621.872919
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753451067.0233212
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753451162.836996
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753451447.000794
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753459772.71681
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753471687.221029
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753472277.108595
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753472317.5162811
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753472491.255546
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753474456.13821
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753474629.712084
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753475947.979651
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753477436.3225532
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753478167.469944
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753479056.357161
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753479123.520138
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753481438.227779
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753481616.5494208
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753484218.222651
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753484335.965606
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753491304.507415
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753491827.355345
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753491967.715383
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753492641.806481
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753492668.2441568
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753494291.051542
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753499822.03776
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753502417.533825
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753517414.7706208
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753519090.1389909
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753519125.8994498
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753521055.637486
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753526929.1222801
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753528891.243881
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753532653.250041
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753535012.185252
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753535669.509976
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753537166.106246
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753537488.755208
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753539343.186862
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753542270.615391
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753542457.275694
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753543770.467204
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753543800.736236
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753545060.4018369
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753547575.808072
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753547607.9545898
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753549513.91148
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753549551.040156
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753549631.610915
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753549719.97724
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753551642.670477
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753552139.222657
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753556271.1595569
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753556702.532759
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753569114.3778229
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753570218.4398398
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753571665.04627
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753571695.700284
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753572998.795624
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753581036.402104
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753610047.778174
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753614224.470237
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753614437.6089
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753614820.8383331
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753614823.961863
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753614837.986799
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753624763.525008
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753632751.083417
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753632776.7524529
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753636743.446529
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753638563.4954019
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753638645.2128758
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753638713.192799
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753644949.051091
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753657643.023456
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753659911.852665
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753691447.982805
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753691468.9780068
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753691750.179452
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753694823.078717
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753696336.5187159
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753697093.7537751
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753698951.70609
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753700343.785201
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753700960.706645
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753704830.2320042
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753705306.661386
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753705590.498426
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753709762.898252
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753709961.014184
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753711295.62354
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753712978.004199
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753713237.204762
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753713389.06399
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753714264.02379
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753716225.872196
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753716936.642164
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753716973.686466
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753718502.46346
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753718624.037006
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753729599.598382
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753730173.275813
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753730847.407679
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753733140.361418
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753733166.058943
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753733457.382719
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753737159.59513
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753737510.9563441
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753738136.7570581
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753750424.986813
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753772153.259016
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753776998.226798
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753777252.043261
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753777380.6581259
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753781907.6796
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753785996.362908
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753790421.372017
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753790733.479011
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753791821.07019
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753809661.7019
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753810169.30862
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753810892.6964011
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753811209.810045
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753811312.932993
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753813496.355139
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753813570.779757
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753813921.774164
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753813971.96027
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753817556.8263211
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753817573.703541
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753820219.614219
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753820374.847961
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753823202.313479
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753823686.516035
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753824478.8608608
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753827396.570529
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753828375.738231
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753830905.410537
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753831116.8619142
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753831277.676218
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753854355.5312638
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753855140.267097
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753856219.564131
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753858632.953399
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753860407.478683
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753872431.419626
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753878822.3511848
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753896827.8371282
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753896905.3258
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753897949.592156
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753913042.497057
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753913873.571193
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753914200.239541
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753914217.421401
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753949083.627314
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753952991.844462
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753953417.003444
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753953749.406702
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753954134.9623508
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753956319.6774359
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753957546.9196172
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753957937.8873038
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753957975.1744142
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753961101.551149
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753961962.591362
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753961976.806598
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753962173.063332
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753962903.757065
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753965332.214552
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753965877.290535
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753966168.558313
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753966232.283874
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753966926.30682
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753966972.953203
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753966999.7679381
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753969731.6894112
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753976375.1627321
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753977277.352216
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753983403.078851
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753992448.172123
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753992541.6142778
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753992604.1283212
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1753992670.83947
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1753992718.995794
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754002111.8500829
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754034074.121729
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754037526.5663629
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754039152.6077452
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754043429.6644201
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754045235.477108
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754055298.045446
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754055316.378315
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754074240.049972
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754084856.050107
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754086564.72387
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754118361.801117
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754120490.258925
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754123119.347831
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754124371.71695
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754124776.761094
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754127477.623842
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754129581.266742
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754131801.517445
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754132182.6683311
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754132197.04523
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754132409.470945
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754134952.160702
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754137167.276191
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754138343.239759
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754140835.730194
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754144422.9286919
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754144706.778235
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754152990.6271682
